1	6	90	8955.799700423231	8516.994314576796	438.80538584643614
2	1	68	6364.3401437131	6330.855252355224	33.48489135787546
2	4	22	2059.051222966003	2030.9790638046902	28.072159161312715
4	3	68	6364.3401437131	6092.734645844127	271.6054978689728
1	2	24	2246.237697781094	2182.0803953767595	64.15730240433459
3	11	49	4586.068632969734	4509.2467524876565	76.82188048207747
3	10	21	1965.4579855584573	1852.3575268901222	113.10045866833494
3	10	17	1591.085035928275	1521.5943205042427	69.49071542403229
4	9	53	4960.441582599916	4794.943907768764	165.49767483115224
2	14	47	4398.882158154643	4381.398647122637	17.483511032005183
4	5	42	3930.9159711169145	3826.2694536395547	104.64651747735957
3	1	38	3556.5430214867324	3423.3917406990267	133.15128078770582
4	14	64	5989.967194082918	5868.935894789451	121.03129929346643
4	7	43	4024.50920852446	3808.07006243916	216.4391460853
3	7	90	8423.391366679103	8043.480485610931	379.9108810681718
3	2	85	7955.425179641375	7912.159469629899	43.26571001147573
3	6	32	2994.983597041459	2851.7194219872013	143.26417505425735
4	1	17	1591.085035928275	1589.7398814775752	1.3451544506996562
5	3	59	5522.00100704519	5437.084229320485	84.91677772470506
5	9	85	7955.425179641375	7499.583551860264	455.84162778111016
3	5	99	9265.730503347013	8747.561296354344	518.1692069926679
4	7	83	7768.2387048262835	7577.248050378297	190.9906544479867
3	5	31	2901.3903596339132	2880.3162627576726	21.07409687624062
3	14	6	561.5594244452735	541.3149067144467	20.24451773082687
1	6	95	8891.35755371683	8376.180522889512	515.1770308273192
4	2	89	8329.798129271558	8326.245951679444	3.55217759211304
5	6	83	7768.2387048262835	7657.90303202399	110.33567280229387
4	6	67	6270.746906305554	5924.229325187718	346.5175811178361
4	5	54	5054.034820007461	4895.017749714728	159.01707029273388
4	9	35	3275.7633092640954	3153.574338340951	122.1889709231444
4	3	72	6738.713093343282	6395.7828403193425	342.9302530239397
5	2	3	280.77971222263676	274.99905150983335	5.7806607128034
5	12	71	6645.119855935736	6272.284720964618	372.8351349711183
1	4	9	842.3391366679102	812.3514078828518	29.987728785058398
1	13	84	7861.831942233829	7480.885676547624	380.94626568620544
4	7	58	5428.407769637644	5160.009796538828	268.39797309881646
5	7	2	187.18647481509117	184.5453399053564	2.6411349097347725
4	4	71	6645.119855935736	6587.536788789436	57.58306714629958
2	4	35	3275.7633092640954	3225.3075094968285	50.45579976726705
3	10	16	1497.4917985207294	1457.0094628243542	40.48233569637531
1	1	87	8142.611654456466	7995.4553772333065	147.15627722315946
2	13	41	3837.322733709369	3616.0795606892066	221.24317302016252
5	2	14	1310.3053237056383	1268.1536063538958	42.151717351742555
5	10	9	842.3391366679102	824.2432740275378	18.0958626403724
4	12	6	561.5594244452735	551.9914131720883	9.568011273185219
2	3	51	4773.255107784825	4660.254061133046	113.00104665177851
5	6	11	1029.5256114830015	1006.4589081763719	23.06670330662962
1	5	23	2152.6444603735486	2098.6798209067597	53.964639466788924
5	9	64	5989.967194082918	5775.427384961696	214.53980912122188
1	6	90	8423.391366679103	8010.672277102269	412.7190895768345
2	1	68	5460.970851090018	5432.238883356033	28.731967733985588
2	4	22	1766.7846871173588	1742.6971557401234	24.08753137723543
4	3	68	5460.970851090018	5227.917671441311	233.0531796487079
1	2	24	1927.4014768553004	1872.3508116797855	55.050665175514965
3	11	49	3935.1113485795718	3869.1937450943205	65.91760348525112
3	10	21	1686.4762922483878	1589.4295766288885	97.0467156194993
3	10	17	1365.2427127725045	1305.615671668031	59.627041104473506
4	9	53	4256.344928055455	4114.338379416021	142.00654863943396
2	14	47	3774.49455884163	3759.4926981672274	15.001860674402556
4	5	42	3372.9525844967757	3283.1598379264246	89.79274657035117
3	1	38	3051.7190050208924	2937.4675277667657	114.25147725412687
4	14	64	5139.737271614134	5035.885437396242	103.85183421789267
4	7	43	3453.2609793657466	3267.543710785402	185.71726858034503
3	7	90	7227.755538207377	6901.770094205825	325.9854440015515
3	2	85	6826.213563862522	6789.0890897003765	37.12447416214553
3	6	32	2569.868635807067	2446.939712099305	122.92892370776237
4	1	17	1365.2427127725045	1364.0884926837587	1.1542200887457743
5	3	59	4738.19529726928	4665.33180514729	72.86349212199003
5	9	85	6826.213563862522	6435.075160538006	391.1384033245169
3	5	99	7950.5310920281145	7505.9120315408045	444.6190604873099
4	7	83	6665.59677412458	6501.715778888748	163.8809952358321
3	5	31	2489.5602409380963	2471.4774505536316	18.08279038446459
3	14	6	481.8503692138251	464.479405574864	17.370963638961076
1	6	95	7629.297512552231	7187.245911762441	442.05160078978935
4	2	89	7147.447143338406	7144.399170123525	3.0479732148802166
5	6	83	6665.59677412458	6570.9224042130445	94.67436991153605
4	6	67	5380.662456221047	5083.330389244077	297.3320669769702
4	5	54	4336.653322924426	4200.207506691274	136.44581623315236
4	9	35	2810.7938204139796	2705.9486371792136	104.84518323476605
4	3	72	5782.204430565901	5487.950497961339	294.25393260456144
5	2	3	240.92518460691255	235.9650443661612	4.960140240751356
5	12	71	5701.89603569693	5381.981989878565	319.91404581836457
1	4	9	722.7755538207376	697.0443532425651	25.731200578172505
1	13	84	6745.905168993551	6419.031305282953	326.8738637105977
4	7	58	4657.88690240031	4427.5859639703995	230.30093842991067
5	7	2	160.6167897379417	158.35054368097923	2.2662460569624834
4	4	71	5701.89603569693	5652.486443484462	49.40959221246753
2	4	35	2810.7938204139796	2767.499834615677	43.29398579830226
3	10	16	1284.9343179035336	1250.1981394105708	34.73617849296276
1	1	87	6986.830353600464	6860.561781788752	126.26857181171151
2	13	41	3292.6441896278047	3102.804788907013	189.83940072079182
5	2	14	1124.317528165592	1088.1489239453037	36.16860422028823
5	10	9	722.7755538207376	707.2482601543202	15.527293666417416
4	12	6	481.8503692138251	473.64046378987	8.20990542395507
2	3	51	4095.728138317513	3998.7667239409398	96.96141437657326
5	6	11	883.3923435586794	863.5997819507521	19.792561607927247
1	5	23	1847.0930819863295	1800.7883093841251	46.304772602204444
5	9	64	5139.737271614134	4955.649743676655	184.08752793747973
1	6	90	7227.755538207377	6873.618759378243	354.13677882913373
2	1	68	6244.508870940828	6211.654451408695	32.854419532132596
2	4	22	2020.2822817749739	1992.7386805608803	27.543601214093492
4	3	68	6244.508870940828	5978.01730975133	266.49156118949844
1	2	24	2203.9443073908806	2140.9949937223996	62.94931366848088
3	11	49	4499.719627589715	4424.344191437615	75.37543615209925
3	10	21	1928.4512689670205	1817.480327516074	110.97094145094638
3	10	17	1561.127217735207	1492.9449114607617	68.18230627444537
4	9	53	4867.043678821528	4704.6620846158685	162.38159420565978
2	14	47	4316.057601973807	4298.903280037951	17.154321935856256
4	5	42	3856.902537934041	3754.226362251327	102.67617568271412
3	1	38	3489.5784867022276	3358.9342509636163	130.64423573861137
4	14	64	5877.184819709015	5758.43236383248	118.75245587653426
4	7	43	3948.7335507419943	3736.3696391299436	212.36391161205052
3	7	90	8264.791152715803	7892.033441244232	372.7577114715711
3	2	85	7805.636088676036	7763.185009086725	42.451079589311284
3	6	32	2938.5924098545074	2798.0256909468044	140.56671890770303
4	1	17	1561.127217735207	1559.8073905873011	1.3198271479058457
5	3	59	5418.029755669248	5334.711837421675	83.3179182475724
5	9	85	7805.636088676036	7358.3772960681135	447.258792607922
3	5	99	9091.270267987382	8582.857433875988	508.4128341113933
4	7	83	7621.974063060128	7434.579484983503	187.39457807662563
3	5	31	2846.761397046554	2826.08409477811	20.67730226844445
3	14	6	550.9860768477201	531.1227339553786	19.8633428923415
1	6	95	8723.946216755568	8218.469220482195	505.476996273374
4	2	89	8172.960139907849	8169.4748446558315	3.4852952520174165
5	6	83	7621.974063060128	7513.715850576662	108.25821248346654
4	6	67	6152.6778581328745	5812.684699318949	339.9931588139249
4	5	54	4958.874691629481	4802.851681599935	156.02301002954707
4	9	35	3214.0854482783675	3094.197118045982	119.88833023238585
4	3	72	6611.832922172642	6275.359547279669	336.47337489297286
5	2	3	275.49303842386007	269.82121914866656	5.671819275193537
5	12	71	6520.001909364688	6154.1867179775	365.81519138718767
1	4	9	826.4791152715802	797.0560118250046	29.42310344657567
1	13	84	7713.805075868082	7340.031474565649	373.77360130243335
4	7	58	5326.198742861295	5062.854313413457	263.3444294478379
5	7	2	183.6620256159067	181.070619436983	2.591406178923702
4	4	71	6520.001909364688	6463.503047661601	56.498861703086654
2	4	35	3214.0854482783675	3164.5796578708023	49.50579040756508
3	10	16	1469.2962049272537	1429.5760927610088	39.720112166245
1	1	87	7989.298114291942	7844.912575841049	144.3855384508926
2	13	41	3765.0715251260876	3547.994039422523	217.0774857035644
5	2	14	1285.634179311347	1244.2761175194485	41.358061791898535
5	10	9	826.4791152715802	808.7239714179386	17.755143853641606
4	12	6	550.9860768477201	541.5982173173511	9.387859530368985
2	3	51	4683.381653205621	4572.508251987479	110.87340121814188
5	6	11	1010.1411408874869	987.5087500709941	22.632390816492794
1	5	23	2112.113294582927	2059.1647308264205	52.94856375650652
5	9	64	5877.184819709015	5666.684483307163	210.50033640185254
1	6	90	8264.791152715803	7859.842963606987	404.9481891088166
2	1	68	3405.752714581571	3387.83392692026	17.918787661311125
2	4	22	1101.8611723646259	1086.8389029527293	15.022269411896565
4	3	68	3405.752714581571	3260.4083205399834	145.34439404158795
1	2	24	1202.0303698523192	1167.697838609526	34.332531242793245
3	11	49	2454.145338448485	2413.035604825974	41.109733622510596
3	10	21	1051.7765736207793	991.2530652236665	60.523508397112906
3	10	17	851.4381786453928	814.2515752663446	37.18660337904816
4	9	53	2654.4837334238714	2565.920874967929	88.56285845594232
2	14	47	2353.976140960792	2344.6201804349407	9.355960525850978
4	5	42	2103.5531472415587	2047.553600875061	55.99954636649783
3	1	38	1903.2147522661721	1831.9614368001996	71.25331546597248
4	14	64	3205.4143196061846	3140.6467762615307	64.76754334465372
4	7	43	2153.637745985405	2037.8145510152406	115.8231949701646
3	7	90	4507.613886946197	4304.311975784969	203.3019111612288
3	2	85	4257.190893226963	4234.038090895139	23.15280233182412
3	6	32	1602.7071598030923	1526.0421258678284	76.66503393526378
4	1	17	851.4381786453928	850.7183454311785	0.7198332142142585
5	3	59	2954.9913258869515	2909.5497656122197	45.441560274731806
5	9	85	4257.190893226963	4013.256121329457	243.93477189750638
3	5	99	4958.375275640817	4681.087113242529	277.28816239828757
4	7	83	4157.02169573927	4054.8167655881857	102.20493015108467
3	5	31	1552.6225610592458	1541.3451684273464	11.277392631899373
3	14	6	300.5075924630798	289.67413295899166	10.83345950408814
1	6	95	4758.0368806654305	4482.349923084536	275.68695758089433
4	2	89	4457.5292882023505	4455.628409524619	1.9008786777314923
5	6	83	4157.02169573927	4097.9777086681515	59.043987071118444
4	6	67	3355.6681158377246	3170.2359789793413	185.43213685838325
4	5	54	2704.5683321677184	2619.473443053523	85.09488911419513
4	9	35	1752.960956034632	1687.5739072571544	65.38704877747766
4	3	72	3606.0911095569577	3422.578661482957	183.51244807400062
5	2	3	150.2537962315399	147.16038820020563	3.0934080313342722
5	12	71	3556.006510813111	3356.491047411362	199.51546340174895
1	4	9	450.7613886946197	434.714039494603	16.047349200016697
1	13	84	4207.106294483117	4003.250317402425	203.85597708069216
4	7	58	2904.906727143105	2761.2787775319484	143.6279496111565
5	7	2	100.16919748769327	98.75584556348932	1.41335192420395
4	4	71	3556.006510813111	3525.1920535686836	30.814457244427782
2	4	35	1752.960956034632	1725.9605171606188	27.000438874013206
3	10	16	801.3535799015461	779.6902461423145	21.66333375923156
1	1	87	4357.360090714657	4278.612274082705	78.74781663195255
2	13	41	2053.468548497712	1935.0745720474763	118.39397645023575
5	2	14	701.1843824138529	678.6277115645137	22.556670849339163
5	10	9	450.7613886946197	441.07774012800064	9.683648566619066
4	12	6	300.5075924630798	295.3874575188488	5.1201349442310065
2	3	51	2554.3145359361783	2493.8442259441795	60.47030999199881
5	6	11	550.9305861823129	538.5868890151204	12.343697167192598
1	5	23	1151.9457711084726	1123.067644986162	28.878126122310743
5	9	64	3205.4143196061846	3090.607517832368	114.80680177381663
1	6	90	4507.613886946197	4286.755301775439	220.85858517075877
2	1	68	2443.297746413225	2430.4427515911134	12.854994822111586
2	4	22	790.4786826631022	779.7016591748867	10.777023488215473
4	3	68	2443.297746413225	2339.027219403093	104.27052701013186
1	2	24	862.3403810870207	837.7101148157701	24.630266271250523
3	11	49	1760.6116113860005	1731.1193587378605	29.492252648139946
3	10	21	754.547833451143	711.1280775074541	43.41975594368892
3	10	17	610.8244366033063	584.1466499737055	26.677786629600774
4	9	53	1904.3350082338372	1840.7997340623235	63.53527417151375
2	14	47	1688.749912962082	1682.03791735228	6.711995609802011
4	5	42	1509.095666902286	1468.9214155975383	40.1742513047478
3	1	38	1365.3722700544492	1314.2549166549761	51.11735339947313
4	14	64	2299.5743495653883	2253.1099095556397	46.464440009748444
4	7	43	1545.0265161142452	1461.9345904904699	83.0919256237753
3	7	90	3233.776429076327	3087.9269963635475	145.84943271277976
3	2	85	3054.1221830165314	3037.512289550603	16.609893465928515
3	6	32	1149.7871747826941	1094.7874374733055	54.999737309388564
4	1	17	610.8244366033063	610.3080259835472	0.5164106197590353
5	3	59	2119.920103505592	2087.320184745374	32.59991876021853
5	9	85	3054.1221830165314	2879.1226077692645	174.999575247267
3	5	99	3557.15407198396	3358.2266691240497	198.92740285991002
4	7	83	2982.260484592613	2908.9383451309563	73.32213946165682
3	5	31	1113.856325570735	1105.765888503779	8.090437066956024
3	14	6	215.58509527175516	207.8131372317982	7.771958039956961
1	6	95	3413.430675136123	3215.6519816658097	197.77869347031373
4	2	89	3197.845579864368	3196.4818835015576	1.363696362810333
5	6	83	2982.260484592613	2939.902141917743	42.358342674870116
4	6	67	2407.366897201266	2274.3372969725424	133.02960022872358
4	5	54	1940.2658574457964	1879.2185154253877	61.04734202040861
4	9	35	1257.5797224185717	1210.6708472560804	46.908875162491306
4	3	72	2587.0211432610618	2455.368733825027	131.6524094360347
5	2	3	107.79254763587758	105.57332695102401	2.219220684853564
5	12	71	2551.090294049103	2407.9572709094664	143.1330231396364
1	4	9	323.3776429076327	311.8652239441426	11.512418963490129
1	13	84	3018.191333804572	2871.9444124524694	146.24692135210265
4	7	58	2083.989254293633	1980.9501099352015	103.03914435843163
5	7	2	71.86169842391838	70.84775529278281	1.0139431311355704
4	4	71	2551.090294049103	2528.983905167752	22.106388881351016
2	4	35	1257.5797224185717	1238.2095223536649	19.370200064906815
3	10	16	574.8935873913471	559.3522433803415	15.541344011005496
1	1	87	3125.9838814404497	3069.4899492509394	56.49393218951018
2	13	41	1473.1648176903268	1388.2286053190473	84.93621237127934
5	2	14	503.0318889674287	486.8496621084988	16.182226858929887
5	10	9	323.3776429076327	316.4305628631601	6.9470800444726
4	12	6	215.58509527175516	211.9118943029913	3.673200968763875
2	3	51	1832.4733098099189	1789.0917185699595	43.3815912399594
5	6	11	395.2393413315511	386.3839340255881	8.855407305963006
1	5	23	826.4095318750614	805.6922730520151	20.717258823046233
5	9	64	2299.5743495653883	2217.2115876285343	82.36276193685394
1	6	90	3233.776429076327	3075.3317830180986	158.44464605822856
2	1	68	2619.404371372675	2605.622821547058	13.781549825617246
2	4	22	847.4543554441007	835.9005517880139	11.553803656086737
4	3	68	2619.404371372675	2507.6182926368256	111.78607873584932
1	2	24	924.4956604844735	898.0901078932278	26.405552591245726
3	11	49	1887.5119734891334	1855.8939950329377	31.617978456195807
3	10	21	808.9337029239143	762.3843625130719	46.54934041084246
3	10	17	654.8510928431688	626.25043988603	28.60065295713872
4	9	53	2041.594583569879	1973.4798500522236	68.11473351765528
2	14	47	1810.4706684487605	1803.2748894378892	7.195779010871364
4	5	42	1617.8674058478286	1574.797497712906	43.0699081349225
3	1	38	1463.784795767083	1408.9830348502471	54.80176091683602
4	14	64	2465.3217612919293	2415.5082838090525	49.813477482876664
4	7	43	1656.388058368015	1567.3070802006166	89.08097816739838
3	7	90	3466.8587268167757	3310.4968416675283	156.3618851492476
3	2	85	3274.2554642158434	3256.448372298144	17.80709191769919
3	6	32	1232.6608806459647	1173.6969035604654	58.96397708549918
4	1	17	654.8510928431688	654.2974606725478	0.5536321706209747
5	3	59	2272.7184986909974	2237.768861532666	34.949637158331186
5	9	85	3274.2554642158434	3086.642369142196	187.61309507364726
3	5	99	3813.544599498453	3600.279020466181	213.2655790322719
4	7	83	3197.2141591754707	3118.607148259095	78.6070109163758
3	5	31	1194.1402281257783	1185.4666531386076	8.673574987170637
3	14	6	231.1239151211184	222.79177431107024	8.332140810048134
1	6	95	3659.4619894177076	3447.4279157969077	212.03407362079986
4	2	89	3428.338074296589	3426.876086203155	1.4619880934340588
5	6	83	3197.2141591754707	3151.8027359751927	45.41142320027801
4	6	67	2580.8837188524885	2438.2656867798046	142.61803207268403
4	5	54	2080.1152360900655	2014.6677584817035	65.44747760836209
4	9	35	1348.2228382065239	1297.9328918268068	50.28994637971715
4	3	72	2773.4869814534204	2632.345404547889	141.1415769055317
5	2	3	115.5619575605592	113.18278114971051	2.3791764108486806
5	12	71	2734.966328933234	2581.5166451809614	153.44968375227262
1	4	9	346.68587268167755	334.34366813362016	12.34220454805741
1	13	84	3235.7348116956573	3078.9467879470753	156.78802374858196
4	7	58	2234.197846170811	2123.73190498489	110.4659411859207
5	7	2	77.04130504037279	75.95427949306946	1.0870255473033226
4	4	71	2734.966328933234	2711.266568330548	23.699760602685796
2	4	35	1348.2228382065239	1327.45648388116	20.766354325363913
3	10	16	616.3304403229823	599.668916159914	16.661524163068325
1	1	87	3351.2967692562165	3290.7308995620824	60.56586969413392
2	13	41	1579.3467533276423	1488.2885569617788	91.05819636586341
5	2	14	539.2891352826095	521.9405350823062	17.348600200303373
5	10	9	346.68587268167755	339.23806495399435	7.447807727683217
4	12	6	231.1239151211184	227.18595926263367	3.9379558584847056
2	3	51	1964.553278529506	1918.0448536361964	46.508424893309645
5	6	11	423.7271777220503	414.23349540618165	9.493682315868675
1	5	23	885.9750079642871	863.7645023459643	22.21050561832282
5	9	64	2465.3217612919293	2377.0225030568527	88.29925823507665
1	6	90	3466.8587268167757	3296.9937977000573	169.86492911671834
2	1	68	5903.474829609997	5872.414702583519	31.060127026478156
2	4	22	1909.9477389914696	1883.908388284339	26.039350707130588
4	3	68	5903.474829609997	5651.53728635391	251.9375432560874
1	2	24	2083.579351627058	2024.0679158258447	59.5114358012132
3	11	49	4253.974509571909	4182.715584444023	71.25892512788613
3	10	21	1823.1319326736755	1718.2214948452663	104.91043782840906
3	10	17	1475.8687074024992	1411.410070665019	64.45863673748029
4	9	53	4601.2377348430855	4447.724356289645	153.5133785534405
2	14	47	4080.3428969363213	4064.12543134209	16.217465594231147
4	5	42	3646.263865347351	3549.195187686526	97.06867766082489
3	1	38	3299.0006400761745	3175.4913340191993	123.50930605697513
4	14	64	5556.2116043388205	5443.944627269755	112.26697706906576
4	7	43	3733.079671665145	3532.3136814439836	200.76599022116147
3	7	90	7813.422568601466	7461.022433907783	352.40013469368284
3	2	85	7379.343537012496	7339.210856440692	40.132680571804826
3	6	32	2778.1058021694103	2645.2159137725566	132.88988839685354
4	1	17	1475.8687074024992	1474.6209605407153	1.247746861783895
5	3	59	5122.13257274985	5043.364931707819	78.76764104203126
5	9	85	7379.343537012496	6956.511080681176	422.8324563313195
3	5	99	8594.764825461612	8114.118159525323	480.64666593628954
4	7	83	7205.7119243769075	7028.551606769084	177.16031760782292
3	5	31	2691.2899958516164	2671.741951960759	19.548043890857368
3	14	6	520.8948379067645	502.1163002794837	18.778537627280734
1	6	95	8247.501600190437	7769.630435921094	477.87116426934233
4	2	89	7726.606762283673	7723.311810956148	3.294951327524348
5	6	83	7205.7119243769075	7103.366064085348	102.34586029155975
4	6	67	5816.659023292203	5495.234056688673	321.4249666035295
4	5	54	4688.05354116088	4540.551482698651	147.5020584622286
4	9	35	3038.5532211227924	2925.2124036912646	113.34081743152794
4	3	72	6250.738054881173	5932.640644729634	318.0974101515398
5	2	3	260.4474189533822	255.08535717699195	5.362061776390283
5	12	71	6163.922248563379	5818.085479126962	345.8367694364174
1	4	9	781.3422568601467	753.5260499821028	27.816206878043936
1	13	84	7292.527730694702	6939.16718739722	353.3605432974821
4	7	58	5035.316766432056	4786.3544792619705	248.9622871700855
5	7	2	173.63161263558814	171.1817320338064	2.4498806017817345
4	4	71	6163.922248563379	6110.50898342768	53.41326513569923
2	4	35	3038.5532211227924	2991.751111680521	46.80210944227159
3	10	16	1389.0529010847051	1351.5020404407385	37.55086064396674
1	1	87	7552.975149648084	7416.475000537701	136.50014911038275
2	13	41	3559.448059029557	3354.225919160463	205.22213986909392
5	2	14	1215.421288449117	1176.3219322249433	39.09935622417366
5	10	9	781.3422568601467	764.5567822932276	16.78547456691908
4	12	6	520.8948379067645	512.0196815755191	8.875156331245252
2	3	51	4427.606122207498	4322.7878976053225	104.81822460217516
5	6	11	954.9738694957348	933.57751114627	21.396358349464776
1	5	23	1996.7635453092637	1946.7066841756127	50.05686113365093
5	9	64	5556.2116043388205	5357.207413095587	199.00419124323298
1	6	90	7813.422568601466	7430.589988632712	382.83257996875386
2	1	68	406.9295799254435	404.78858927025834	2.1409906551851368
2	4	22	131.65368762293758	129.85878168184053	1.7949059410970618
4	3	68	406.9295799254435	389.56339448319596	17.366185442247538
1	2	24	143.62220467956828	139.5200505635072	4.102154116061089
3	11	49	293.2286678874519	288.3167532430822	4.911914644369711
3	10	21	125.66942909462225	118.43789823737471	7.231530857247539
3	10	17	101.73239498136087	97.28922774050342	4.443167240857442
4	9	53	317.1657020007133	306.583945247155	10.58175675355832
2	14	47	281.2601508308212	280.14227252148794	1.1178783093332487
4	5	42	251.3388581892445	244.6478639249313	6.6909942643131854
3	1	38	227.40182407598311	218.88826359147635	8.513560484506757
4	14	64	382.9925458121821	375.25392489199555	7.738620920186495
4	7	43	257.32311671755986	243.4842129495209	13.838903768038959
3	7	90	538.5832675483811	514.2921436060361	24.29112394234493
3	2	85	508.6619749068043	505.89560843320567	2.7663664735986404
3	6	32	191.49627290609104	182.3361040187032	9.160168887387831
4	1	17	101.73239498136087	101.64638714343933	0.08600783792154391
5	3	59	353.07125317060536	347.6417588463161	5.429494324289246
5	9	85	508.6619749068043	479.51591452712205	29.146060379682233
3	5	99	592.4415943032192	559.3103704888982	33.13122381432099
4	7	83	496.6934578501736	484.4817053307897	12.211752519383934
3	5	31	185.5120143777757	184.16455758013296	1.3474567976427254
3	14	6	35.90555116989207	34.61113683785226	1.2944143320398147
1	6	95	568.5045601899577	535.5646531441522	32.93990704580555
4	2	89	532.5990090200658	532.3718863172028	0.2271227028629245
5	6	83	496.6934578501736	489.6387046518266	7.054753198347067
4	6	67	400.9453213971281	378.7893318464511	22.155989550677035
4	5	54	323.14996052902865	312.98256718517695	10.167393343851726
4	9	35	209.44904849103708	201.63640719806742	7.812641292969652
4	3	72	430.8666140387048	408.9399946790202	21.926619359684647
5	2	3	17.952775584946036	17.583165887407116	0.3696096975389195
5	12	71	424.88235551038946	401.0436477371862	23.838707773203282
1	4	9	53.8583267548381	51.940941196890456	1.917385557947646
1	13	84	502.677716378489	478.3203909732801	24.3573254052089
4	7	58	347.08699464229	329.9258951442011	17.161099498088888
5	7	2	11.96851705663069	11.799645516914751	0.16887153971593952
4	4	71	424.88235551038946	421.20055145913847	3.6818040512510044
2	4	35	209.44904849103708	206.22295482846337	3.2260936625737076
3	10	16	95.74813645304552	93.15973616529537	2.588400287750145
1	1	87	520.630491963435	511.22146593377414	9.409026029660907
2	13	41	245.35459966092915	231.20853118792306	14.146068473006093
5	2	14	83.77961939641483	81.08448050569658	2.6951388907182614
5	10	9	53.8583267548381	52.701295292604044	1.1570314622340554
4	12	6	35.90555116989207	35.29378204376117	0.6117691261308998
2	3	51	305.1971849440826	297.97201039231584	7.225174551766788
5	6	11	65.82684381146879	64.3519817401661	1.4748620713027003
1	5	23	137.63794615125292	134.18750076757226	3.4504453836806674
5	9	64	382.9925458121821	369.2750837608767	13.717462051305343
1	6	90	538.5832675483811	512.1944193793188	26.388848169062236
2	1	68	3592.5841965412587	3573.6824268685555	18.90176967270329
2	4	22	1162.306651822172	1146.4602964909996	15.84635533117246
4	3	68	3592.5841965412587	3439.2665552298204	153.31764131143822
1	2	24	1267.9708928969148	1231.7549607647807	36.21593213213421
3	11	49	2588.773906331201	2545.408990639018	43.36491569218276
3	10	21	1109.4745312848004	1045.63084737441	63.843683910390425
3	10	17	898.1460491353147	858.9194772674773	39.226571867837364
4	9	53	2800.102388480687	2706.6811825525197	93.42120592816701
2	14	47	2483.1096652564584	2473.240459020572	9.869206235886574
4	5	42	2218.9490625696008	2159.8775144714655	59.071548098135125
3	1	38	2007.6205804201152	1932.4584777817645	75.16210263835069
4	14	64	3381.255714391773	3312.935177885237	68.32053650653589
4	7	43	2271.7811831069725	2149.6042035332066	122.17697957376589
3	7	90	4754.89084836343	4540.436278588772	214.45456977465827
3	2	85	4490.730245676574	4466.307335755125	24.42290992144866
